id,town,rd_imp,latitude,longitude,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,Corrosion of concrete,Corrosion of steel,year_built,owner,inv_dt,cul_type,cul_matl,hdr_matl,height,width,length,oa_cond,alignment
125d5388-15d1-41fe-9f30-77c34874d21d,WEATHERSFIELD,1,43.35571077,-72.43679385,,,,,,,,,2012,Town Highway,5/21/2014,Round,Steel Corrugated,Concrete,18,18,36,Good,No
3099c1f1-7688-4bab-999a-77d1d07e07ae,READING,1,43.47840047,-72.58097253,,,,,,,,,2014,Town Highway,6/29/2016,Ellipse/Squashed,Steel Corrugated,Stone masonry,13,21,40,Excellent,No
efa224a7-076b-4533-8fb9-77f1edd06088,ANDOVER,1,43.3311486,-72.7250007,,,,,,,,,2011,Town Highway,9/1/2013,Round,Steel Corrugated,Stone masonry,18,18,40,Good,No
1a08674a-105a-4ab0-ba40-78806cdcf57a,BRATTLEBORO,2,42.82665286,-72.58953259,,,,,,,,,2013,Town Highway,7/2/2013,Round,Plastic Corrugated,Stone masonry,15,15,40,Good,No
5ba0694b-ecbf-4a21-bd70-79adf8d3402d,READING,1,43.49781852,-72.58431877,,,,,,,,,2013,Town Highway,6/15/2016,Round,Steel Corrugated,Stone masonry,18,18,40,Excellent,No
c17c9989-491c-4393-94bb-7ac95848cc91,WEATHERSFIELD,1,43.40342885,-72.46755779,,,,,,,,,2015,Town Highway,5/22/2018,Round,Steel Corrugated,Stone masonry,18,18,40,Fair,Yes
d657b514-c349-424d-aa33-7b90c550509c,WILMINGTON,1,42.88210313,-72.89041833,,,,,,,,,2015,Town Highway,8/9/2018,Round,Plastic Smooth,Concrete,24,24,45,Excellent,No
a80ea982-5d30-4a05-a98f-7c364da1b16a,SPRINGFIELD,3,43.33001234,-72.51985202,,,,,,,,,2005,Town Highway,8/9/2016,Round,Plastic Smooth,Stone masonry,18,18,45,Excellent,No
4a941170-025d-43c4-bc2a-7c44a6af5d72,UNDERHILL,1,44.563041,-72.946121,,,,,,,,,2015,Town Highway,8/7/2018,Round,Steel Corrugated,Rip-rap,18,18,60,Good,No
689050c1-94f8-4ac3-b834-7c465ade88a2,HALIFAX,1,42.78218929,-72.73224236,,,,,,,,,2008,Town Highway,7/5/2017,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
01e9af32-4cbc-436e-9ae9-7c57688f452c,HALIFAX,1,42.73853711,-72.78284361,,,,,,,,,2013,Town Highway,6/15/2017,Round,Plastic Smooth,Stone masonry,36,36,40,Excellent,No
c2695d64-501c-455d-a4e1-7cb6c06f4dec,SPRINGFIELD,2,43.29708427,-72.43743127,,,,,,,,,2008,Town Highway,8/16/2016,Box,Concrete Sectional,Stone masonry,48,96,30,Excellent,No
d7c441ea-6738-4aef-920f-7cff7a8b0e1f,LUDLOW,1,43.38692012,-72.72368953,,,,,,,,,2002,Town Highway,7/19/2017,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
178bcd43-3f5c-4afd-b244-7d6df527b044,SPRINGFIELD,1,43.24790684,-72.52629719,,,,,,,,,1970,Town Highway,8/10/2016,Round,Concrete Sectional,Stone masonry,12,12,40,Good,No
a9f22e2a-b019-41e5-9421-7daa6dc29fda,CHARLOTTE,1,44.2728578,-73.18352408,,,,,,,,,2018,Town Highway,9/26/2018,Round,"Pipe, Metal",Stone masonry,18,18,40,Excellent,No
22b80cbb-e0fe-48f3-8541-7dbaae6346ee,SPRINGFIELD,1,43.32133708,-72.43010597,,,,,,,,,2015,Town Highway,8/16/2016,Round,Plastic Smooth,Stone masonry,18,18,30,Good,No
7ef987c1-60d1-42bf-b512-7df118e497c6,READING,1,43.50397703,-72.57053733,,,,,,,,,2015,Town Highway,7/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,34,Excellent,No
5ec75536-00fb-4f36-90a6-7df252bb5acd,ANDOVER,1,43.26447785,-72.73001767,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,50,Good,No
4e7eb9f0-1e19-4deb-a505-7e0bc4a1b74f,BALTIMORE,1,43.35550825,-72.58258927,,,,,,,,,2002,Town Highway,6/17/2014,Round,Plastic Corrugated,Stone masonry,18,18,32,Good,No
1d10e6ee-0d7e-4000-9b85-7ef5b7d2d327,SPRINGFIELD,1,43.26047723,-72.46728637,,,,,,,,,2000,Town Highway,8/12/2016,Round,Plastic Smooth,Stone masonry,15,15,40,Good,No
6b9dd0a4-1e42-4b05-82c1-7f00dfba3cb0,SPRINGFIELD,1,43.27051194,-72.45646784,,,,,,,,,2000,Town Highway,8/15/2016,Box,Concrete Poured,Concrete,60,120,35,Good,No
1fa6d0c0-39a6-49c5-84fd-7f0887992aeb,UNDERHILL,1,44.55608825,-72.96124972,,,,,,,,,2014,Unknown,8/12/2019,Round,Steel Corrugated,Metal,25,25,60,Good,No
3ceb0cb5-4e8c-4da3-91e0-7f83a0a1188b,WARREN,1,44.0932913,-72.83454883,,,,,,,,,2011,Town Highway,7/2/2018,Round,Steel Corrugated,Stone masonry,18,18,40,Good,No
ad544874-64e2-40f1-b43f-7fbc59955140,LUDLOW,2,43.39441651,-72.69157165,,,,,,,,,2013,Town Highway,5/13/2014,Round,Plastic Corrugated,Stone masonry,15,15,30,Excellent,No
05031149-bd10-4efd-894b-7fc9704aea05,READING,1,43.50385797,-72.57243462,,,,,,,,,2018,Town Highway,2/13/2020,Round,Plastic Corrugated,Stone masonry,18,18,40,Good,No
722808fd-90ac-47cb-80f1-80020b012d2c,BALTIMORE,2,43.36720862,-72.56341394,,,,,,,,,2017,Town Highway,10/24/2017,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
24908737-81cc-4689-8680-81a77e828612,ANDOVER,1,43.27994804,-72.73596151,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,36,Good,Yes
1fce99de-d946-4246-98e8-821e8316f596,READING,1,43.47491637,-72.53946913,,,,,,,,,2011,Town Highway,6/30/2016,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
1f7fbd25-f40e-4033-84ac-82f60983f3d2,GOSHEN,3,43.85125187,-73.0181879,,,,,,,,,2020,Town Highway,12/1/2020,Ellipse/Squashed,Steel Corrugated,Stone masonry,22,35,50,Excellent,No
5d1e6b17-d111-4082-8fe2-82fa6ee3605e,CAVENDISH,1,43.40859174,-72.55948375,,,,,,,,,2016,Town Highway,9/1/2017,Round,Plastic Corrugated,Stone masonry,18,18,20,Good,No
764d9fac-c5a2-40dc-b83f-8305d531cbb8,JERICHO,1,44.52027107,-72.95280277,,,,,,,,,2017,Town Highway,7/11/2018,Round,Steel Corrugated,Rip-rap,18,18,40,Excellent,No
e0890ffa-70a5-470d-85b2-830cab66df4f,HALIFAX,1,42.76814879,-72.72781658,,,,,,,,,2012,Town Highway,7/15/2017,Round,Plastic Smooth,Stone masonry,48,48,40,Good,No
356c8593-2aab-4d7e-af09-83324e93a28d,READING,3,43.46551092,-72.55756383,,,,,,,,,1996,Town Highway,6/13/2016,Round,Plastic Corrugated,Stone masonry,15,15,40,Good,Yes
c0bc521c-e194-49ec-b7fc-83432c96a86d,GROTON,1,44.23982071,-72.23787479,,,,,,,,,2015,"Private, (other than railroad)",1/19/2015,Round,Plastic Smooth,Rip-rap,18,18,20,Excellent,No
3950df48-6175-481e-8894-839fb7532b40,SPRINGFIELD,1,43.32826882,-72.52070907,,,,,,,,,2014,Town Highway,8/3/2016,Round,Plastic Smooth,Stone masonry,18,18,47,Good,No
af4b074d-b5b3-43c3-acfb-83d3a4845389,WILMINGTON,1,42.86640194,-72.85132204,,,,,,,,,2018,Town Highway,10/17/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
843e16b0-229d-4041-bf38-83eca09fc831,LUDLOW,1,43.37379647,-72.70400101,,,,,,,,,2016,Town Highway,6/6/2017,Round,Plastic Smooth,Stone masonry,12,12,40,Good,No
6ad0057b-7a51-4e35-b9a4-84180e09bad3,WILMINGTON,1,42.86859667,-72.84851428,,,,,,,,,2002,Town Highway,10/17/2018,Round,Plastic Smooth,Stone masonry,48,48,40,Excellent,Yes
700208d0-6174-4f68-ad4a-844a7911022d,READING,1,43.4940881,-72.55969317,,,,,,,,,2011,Town Highway,7/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,28,Good,No
972dedc6-232f-4aa6-824d-84559ef68adb,ANDOVER,1,43.24640303,-72.74612991,,,,,,,,,2001,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
72361fcc-b143-49cc-a224-845a3ed52611,SOUTH BURLINGTON,2,44.43607982,-73.16268653,,,,,,,,,2017,Town Highway,7/3/2018,Box,Concrete Poured,Concrete,50,192,78,Excellent,No
281fbbc2-637d-4b8e-9418-84770831e4aa,READING,1,43.50162229,-72.58053697,,,,,,,,,2011,Town Highway,7/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,40,Good,No
989c8f4b-ef7c-4605-a717-84994cd5df6e,BALTIMORE,1,43.36022134,-72.5725294,,,,,,,,,2020,Town Highway,6/21/2021,Ellipse/Squashed,Steel Corrugated,Stone masonry,36,36,60,Good,No
e4a27402-b60f-4e3c-a145-84b09bdae3fa,CHARLESTON,1,44.82579668,-71.94222033,,,,,,,,,2013,Town Highway,5/7/2014,Round,Plastic Smooth,Rip-rap,18,18,40,Excellent,No
73d08361-1e3f-451a-bfbf-84c0dbeb75bc,CORNWALL,2,43.97344682,-73.19952035,,,,,,,,,1992,Town Highway,8/3/2018,Round,Steel Corrugated,Stone masonry,15,15,40,Good,No
ad07e1f1-4770-48fd-9eea-84f6060ebfd5,SPRINGFIELD,1,43.26253063,-72.50309435,,,,,,,,,2000,Town Highway,9/29/2016,Round,Plastic Smooth,Concrete,15,15,40,Excellent,No
89dda874-880f-4902-86b3-84fa4ca92dbc,ANDOVER,1,43.2570018,-72.74986868,,,,,,,,,1998,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
54528637-f2f3-4e71-a13b-85332d1f76be,ANDOVER,1,43.25408843,-72.73979993,,,,,,,,,2000,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
4dedaa01-6e8c-40ba-822a-854096a29f49,SPRINGFIELD,1,43.28100891,-72.54658407,,,,,,,,,2021,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,60,Good,No
e1df384f-792e-4b09-837d-8547c62e7326,READING,1,43.50394026,-72.56119496,,,,,,,,,2016,Town Highway,10/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
24440008-e829-43b7-a6bd-85a7bbd8c3b9,SPRINGFIELD,3,43.30609641,-72.50028788,,,,,,,,,2005,Town Highway,8/9/2016,Round,Plastic Smooth,Stone masonry,18,18,58,Good,No
fbde89b4-daa2-4ec4-aa03-85cc01329c62,SUNDERLAND,2,43.07670527,-73.13106134,,,,,,,,,2016,Unknown,6/19/2018,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,Yes
de6b0ced-4a25-4633-917b-863c4b55c826,CHARLESTON,1,44.86744989,-72.11423881,,,,,,,,,2012,Town Highway,5/7/2014,Round,Plastic Smooth,Rip-rap,18,18,36,Excellent,No
575a2efe-e073-41ce-b3e0-8646f66c471d,ANDOVER,1,43.27154125,-72.73309658,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,48,48,40,Good,No
6ce0fd87-f7de-4ac8-9578-866d11573a38,LUDLOW,1,43.37227157,-72.67471169,,,,,,,,,2013,Town Highway,5/13/2014,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
d8bd2922-e7e0-453f-888d-867cbdbfa04d,WILMINGTON,3,42.86306674,-72.82131454,,,,,,,,,2016,Town Highway,10/24/2018,Round,Plastic Smooth,Concrete,18,18,44,Excellent,No
f4e94abb-abd9-40e5-9c9b-86b6ae37ba63,READING,1,43.52094727,-72.54563595,,,,,,,,,2018,Town Highway,2/13/2020,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
176210c3-9528-4cf1-b75d-87249f5a344a,READING,1,43.49275029,-72.61120201,,,,,,,,,2014,Town Highway,6/30/2016,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
2bcd5fe3-0f50-4322-8d5c-87db0f7fa0c3,ANDOVER,1,43.32431929,-72.69574479,,,,,,,,,1999,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,15,15,30,Excellent,No
d28be2b7-e962-4684-a572-884a9739f5bd,SPRINGFIELD,1,43.27149522,-72.44889878,,,,,,,,,2004,Town Highway,8/15/2016,Round,Plastic Smooth,Stone masonry,18,18,60,Good,No
8b6ff15d-aec0-4cd9-971a-887ef5a5499e,BOLTON,1,44.423517,-72.896762,,,,,,,,,2017,Town Highway,7/19/2018,Round,Plastic Corrugated,Concrete,48,48,40,Excellent,No
08ecd3a0-083d-4f30-9818-8880d80bcdc5,UNDERHILL,1,44.50543431,-72.89537243,,,,,,,,,2015,Town Highway,7/31/2018,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
fba70fd4-16db-4b3f-9627-88971b22f765,WILMINGTON,3,42.88302791,-72.82014158,,,,,,,,,2018,Town Highway,10/24/2018,Round,Plastic Smooth,Concrete,18,18,38,Excellent,No
5a6b8932-58c2-48a2-a273-88b2355a0af4,READING,1,43.46597807,-72.58372831,,,,,,,,,2017,Town Highway,2/2/2020,Round,Plastic Corrugated,Stone masonry,24,24,30,Good,No
fef0c49e-6ad2-4e1b-a2b8-88d887372099,READING,1,43.4904931,-72.55486704,,,,,,,,,2013,Town Highway,7/6/2016,Round,Steel Corrugated,Stone masonry,15,15,90,Excellent,No
1879060c-a825-46a9-8477-8967cefdb3d3,SPRINGFIELD,1,43.26499714,-72.50328444,,,,,,,,,2000,Town Highway,8/11/2016,Round,Plastic Smooth,Concrete,24,24,50,Excellent,No
7c9b7b14-5a13-4927-93c5-898b6d041b50,WILMINGTON,3,42.87945257,-72.89327107,,,,,,,,,2015,Town Highway,8/9/2018,Round,Plastic Smooth,Concrete,18,18,45,Excellent,No
c5bfea2d-d846-440d-bf3d-8a230bf07bfb,ANDOVER,2,43.32529223,-72.71853211,,,,,,,,,1995,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,15,15,52,Excellent,No
92b74665-187c-412b-afc4-8a3573d8fa0e,WILMINGTON,1,42.890958,-72.8984544,,,,,,,,,2016,Town Highway,7/16/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
c0b0c619-885c-440f-b7fa-8a3bf2a69311,ANDOVER,1,43.24757304,-72.72702951,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,39,Good,No
d9ff0354-4e77-45cc-b77f-8a4804b66325,SPRINGFIELD,1,43.27490402,-72.491186,,,,,,,,,2003,Town Highway,8/11/2016,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
5255bbc4-02e1-475c-a787-8a7406c92308,SPRINGFIELD,1,43.28160323,-72.51584346,,,,,,,,,2019,Town Highway,8/11/2019,Round,Plastic Smooth,Stone masonry,18,18,25,Excellent,No
923a98b0-e4ae-4841-891c-8ad0a0c3a665,UNDERHILL,1,44.54799938,-72.91401236,,,,,,,,,2016,Town Highway,8/6/2018,Round,Steel Corrugated,Stone masonry,18,18,40,Excellent,No
0abba495-ca60-4e0a-97a9-8aeb8fb1a443,SOUTH BURLINGTON,2,44.43682885,-73.16288812,,,,,,,,,2017,Town Highway,7/3/2018,Box,Concrete Poured,Concrete,42,192,110,Excellent,No
aa178bf6-4ff9-467e-a455-8b16bada9345,READING,1,43.47043074,-72.5848679,,,,,,,,,2013,Town Highway,6/15/2016,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
28138b2d-c097-4b27-8069-8b2e10b459e4,CHARLOTTE,2,44.34246433,-73.16593797,,,,,,,,,2019,Town Highway,7/18/2019,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
a2b631f3-c570-4f00-8374-8b6e315ea770,GOSHEN,2,43.90247477,-73.01537466,,,,,,,,,2004,Town Highway,12/30/2020,Round,Plastic Smooth,Stone masonry,18,18,36,Good,No
7978a28e-3e2f-40d1-9e37-8bbfefc1c98f,SPRINGFIELD,1,43.31911724,-72.43022424,,,,,,,,,2016,Town Highway,11/29/2016,Round,Plastic Smooth,Stone masonry,18,18,33,Excellent,No
700d6c2a-c1a1-459d-9bc3-8c282513ea2f,DERBY,1,44.91055707,-72.12044698,,,,,,,,,2015,Town Highway,7/15/2015,Round,"Pipe, Plastic",Stone masonry,18,18,38,Excellent,No
4ac94ebe-2a16-4cc2-b555-8c2df02fb2a4,WEATHERSFIELD,1,43.41180282,-72.48584209,,,,,,,,,2012,Town Highway,5/12/2014,Round,Steel Corrugated,Stone masonry,24,24,40,Good,No
fefe13bd-353e-44be-9ef1-8c3df569688e,ANDOVER,1,43.27080865,-72.71079871,,,,,,,,,1998,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,29,Excellent,No
cf1da7e2-f7ee-4520-9270-8c509a9b23c5,WEATHERSFIELD,1,43.35415181,-72.45261755,,,,,,,,,2013,Town Highway,5/19/2014,Round,Steel Corrugated,Stone masonry,18,18,58,Good,No
813a767f-8b79-471e-83d5-8c5fdf0dec5e,SPRINGFIELD,1,43.28021035,-72.48783074,,,,,,,,,2014,Town Highway,8/11/2016,Round,Plastic Smooth,Stone masonry,18,18,30,Good,No
f574f53a-44da-4c05-b203-8ca3b0217edc,WAITSFIELD,1,44.20060417,-72.79180838,,,,,,,,,2001,Town Highway,9/15/2020,Ellipse/Squashed,Steel Corrugated,Stone masonry,62,77,75,Good,No
906d0c57-f025-4f3c-aa04-8cb246301be4,TINMOUTH,1,43.47972031,-73.01727588,,,,,,,,,1974,Town Highway,6/9/2020,Round,Steel Corrugated,Stone masonry,18,18,30,Good,No
1e15b78a-fa5f-4db7-8f0c-8d442b4d79ef,WILMINGTON,1,42.86435798,-72.87765438,,,,,,,,,2017,Town Highway,11/8/2018,Round,Plastic Smooth,Concrete,18,18,37,Excellent,No
f4107b88-099c-484a-b421-8d4bcfa10459,WILMINGTON,3,42.86085107,-72.82134664,,,,,,,,,2016,Town Highway,10/24/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
685eb19f-b841-4a98-a669-8da3518b2688,WILMINGTON,1,42.9049065,-72.81659579,,,,,,,,,2018,Town Highway,10/3/2018,Round,Plastic Smooth,Concrete,18,18,38,Excellent,No
606a8b2f-772e-4ea1-bb67-8dbe09ca9694,GOSHEN,3,43.8554654,-73.00931441,,,,,,,,,2005,Town Highway,12/30/2020,Round,Plastic Smooth,Concrete,24,24,66,Good,No
2c0aea96-5f20-460a-ad7b-8dfd9a9c974f,READING,1,43.520029,-72.57410461,,,,,,,,,2016,Town Highway,10/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
c41ceccd-3e65-44f6-9119-8e70f08a5a29,HALIFAX,1,42.82501805,-72.78131015,,,,,,,,,1985,Town Highway,6/8/2017,Round,Steel Corrugated,Stone masonry,48,48,40,Good,No
a2206234-e520-4b76-8bda-8e84b794c79c,SPRINGFIELD,1,43.26544548,-72.50392444,,,,,,,,,2000,Town Highway,8/11/2016,Round,Plastic Smooth,Concrete,24,24,50,Good,No
9109bb4a-56cc-4d07-ac3c-8f66a3e9989b,WAITSFIELD,2,44.1688557,-72.80094215,,,,,,,,,1997,Town Highway,9/16/2020,Round,Plastic Corrugated,Stone masonry,36,36,40,Fair,Yes
dfff3335-4bc5-4e9b-ab09-8f8d67ce5085,WAITSFIELD,1,44.19353045,-72.7873299,,,,,,,,,1990,Town Highway,9/15/2020,Round,Plastic Corrugated,Rip-rap,36,36,80,Fair,Yes
7f14504b-797d-43b6-b0bc-907cd752f1a6,READING,1,43.47588845,-72.54361824,,,,,,,,,2019,Town Highway,2/13/2020,Round,Plastic Corrugated,Stone masonry,18,18,20,Good,No
ff0a9926-0652-415a-861e-907fcce9407c,WILMINGTON,1,42.901843,-72.90099179,,,,,,,,,2017,Town Highway,7/16/2018,Round,Plastic Smooth,Concrete,18,18,35,Excellent,No
b515968a-7708-4917-8924-90a831ed8d1f,WEATHERSFIELD,2,43.35300968,-72.53663229,,,,,,,,,2011,Town Highway,5/7/2014,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
0666f4e7-fa4e-4122-973f-90abee53e144,READING,3,43.46865194,-72.58113259,,,,,,,,,2011,Town Highway,6/13/2016,Round,Steel Corrugated,Concrete,18,18,40,Good,No
b4f19e09-c3dd-4d0a-bfde-91222d356293,BALTIMORE,1,43.36007926,-72.57576383,,,,,,,,,2006,Town Highway,6/17/2014,Round,Plastic Corrugated,Stone masonry,24,24,40,Good,No
ef01f1c9-165e-406b-9b4e-9129261ec0ad,WILMINGTON,1,42.88523882,-72.83198127,,,,,,,,,2017,Town Highway,10/17/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
b12be68a-d7e7-454d-ad4a-91bb0e643aa6,RIPTON,1,43.98371046,-73.01563681,,,,,,,,,2011,Town Highway,8/15/2014,Round,Plastic Smooth,Rip-rap,24,24,45,Good,Yes
8557fa72-511e-4fa1-a755-91d31b7a895f,SPRINGFIELD,1,43.27625713,-72.53120872,,,,,,,,,2002,Town Highway,8/11/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Good,No
46244094-1bde-4ed3-8eb7-91e38992f387,DERBY,1,45.00036484,-72.06038226,,,,,,,,,2015,Town Highway,5/14/2015,Round,Steel Corrugated,Stone masonry,15,15,40,Excellent,No
b33bf3d6-8a23-465a-ae4b-91f1df24fa08,READING,3,43.46342912,-72.55483472,,,,,,,,,2011,Town Highway,6/13/2016,Round,Plastic Corrugated,Stone masonry,15,15,40,Good,No
a76a7da5-a98f-429f-ae7e-9210068d79f1,HINESBURG,3,44.3519282,-73.1029496,,,,,,,,,2005,Town Highway,7/11/2016,Round,Plastic Corrugated,Stone masonry,24,24,24,Good,No
a75494a7-fdd0-487e-9930-92185ddffb12,ANDOVER,1,43.29785615,-72.70070453,,,,,,,,,1997,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,24,24,40,Excellent,No
abf4fb55-2a74-4c9b-a219-92320edbbb06,CHARLESTON,2,44.81016053,-71.98196959,,,,,,,,,2013,Town Highway,5/7/2014,Round,Plastic Smooth,Rip-rap,24,24,40,Excellent,No
ad6f0966-2937-4634-8c8d-923a9102f188,CHARLOTTE,3,44.29540606,-73.18353968,,,,,,,,,2014,"Private, (other than railroad)",9/10/2014,Round,Steel Corrugated,Stone masonry,15,15,50,Excellent,No
3c0da806-14c7-4894-967f-92a0d77dbf35,ANDOVER,1,43.2894023,-72.73742184,,,,,,,,,2010,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,20,Good,No
e184e522-c873-4140-a1d9-92b35ecbabb8,RICHMOND,1,44.38971243,-73.01587362,,,,,,,,,2018,Town Highway,6/19/2018,Round,Plastic Corrugated,Stone masonry,24,24,30,Excellent,No
46b660db-3804-4e98-a5e0-92b594a714b7,WILMINGTON,1,42.89128866,-72.90829248,,,,,,,,,2015,Town Highway,7/16/2018,Round,Plastic Smooth,Concrete,18,18,50,Excellent,No
2a22dbca-7895-4880-9f71-92dddbff326a,GOSHEN,2,43.8548679,-72.99869046,,,,,,,,,2005,Town Highway,6/19/2020,Round,Plastic Smooth,Stone masonry,24,24,49,Good,No
8ab1d9f4-bb40-403f-bbbe-936dec7965e2,DERBY,1,44.89715133,-72.12391558,,,,,,,,,2020,Town Highway,9/10/2020,Round,Steel Corrugated,Rip-rap,18,18,30,Excellent,No
0335e881-85ca-4757-8779-93932cda1e8e,DERBY,1,44.96451219,-72.15056708,,,,,,,,,2019,Town Highway,6/13/2005,Round,Steel Corrugated,Rip-rap,18,18,80,Excellent,No
fc83c5f2-00a7-4a30-b445-9428adb8b8e9,READING,1,43.55088286,-72.61461016,,,,,,,,,2011,Town Highway,7/14/2016,Round,Plastic Corrugated,Stone masonry,15,15,40,Good,No
151f3210-e3bb-4a1b-8252-9429edd653e8,BALTIMORE,2,43.34935838,-72.55504267,,,,,,,,,2007,"Private, (other than railroad)",6/17/2014,Round,Plastic Corrugated,Stone masonry,18,18,36,Good,No
45e86489-0af0-4682-a406-947b55f0c5be,SPRINGFIELD,1,43.23835655,-72.53918647,,,,,,,,,2010,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,35,Good,No
99fbccb0-3472-4762-b128-949ecbb0ef68,SPRINGFIELD,1,43.32221221,-72.52606254,,,,,,,,,1960,Town Highway,8/9/2016,Round,Steel Corrugated,Stone masonry,18,18,40,Fair,No
81442cc0-5c60-4c27-94f1-94d2d577263a,CHESTER,1,43.2429265,-72.6205061,,,,,,,,,2015,Town Highway,10/7/2015,Round,Plastic Corrugated,Stone masonry,18,18,50,Excellent,No
53c138c8-b1a4-4354-afaa-9531288aec65,HALIFAX,3,42.75279319,-72.7095486,,,,,,,,,2009,Town Highway,6/26/2017,Round,Plastic Smooth,Stone masonry,36,36,40,Good,No
34bb4e8c-78d8-452f-84b8-9562f0ffee85,DERBY,1,44.96838171,-72.18601224,,,,,,,,,2018,"Private, (other than railroad)",9/5/2018,Round,Steel Corrugated,Stone masonry,18,18,44,Excellent,No
79faa3d9-4255-4f36-af58-95692771057e,TINMOUTH,3,43.47787824,-73.06698371,,,,,,,,,1974,Town Highway,5/18/2020,Round,Steel Corrugated,Stone masonry,30,30,40,Fair,No
0c9368ab-6850-460d-ae85-9620f15fa71c,TINMOUTH,1,43.44860035,-73.05198802,,,,,,,,,1970,"Private, (other than railroad)",5/28/2020,Round,Plastic Smooth,Stone masonry,15,15,30,Excellent,No
870cadf2-c1d1-40ad-89fc-9671cfdeb409,WAITSFIELD,1,44.180824,-72.81162092,,,,,,,,,2014,Town Highway,9/17/2020,Box,Concrete Sectional,Concrete,84,168,70,Good,Yes
748858a7-9cb6-4ece-9c95-96c54a66188c,WARREN,1,44.10427982,-72.85042846,,,,,,,,,2011,Town Highway,6/29/2018,Round,Steel Corrugated,Stone masonry,48,48,40,Good,No
15f4daf8-65b6-4093-926c-9704bfce6b90,BALTIMORE,1,43.35073785,-72.56159211,,,,,,,,,2007,Town Highway,6/17/2014,Round,Plastic Corrugated,Stone masonry,24,24,30,Good,No
8f0b6203-7ac1-4913-981f-97226043c3e1,RIPTON,2,43.99419139,-73.04335762,,,,,,,,,1998,Town Highway,8/15/2014,Round,Steel Corrugated,Concrete,48,48,55,Good,Yes
135bf6a8-e165-4f65-b061-97c94d283996,READING,1,43.47575561,-72.54245339,,,,,,,,,2011,Town Highway,6/30/2016,Round,Steel Corrugated,Stone masonry,18,18,20,Good,No
fb42fd0a-07b3-4dc6-a3dd-9820651b9583,SPRINGFIELD,1,43.29653754,-72.523522,,,,,,,,,2005,Town Highway,8/9/2016,Round,Plastic Smooth,Concrete,18,18,40,Good,No
f4ed96c8-bd87-46c3-980c-985654057e76,GROTON,1,44.20642568,-72.18073708,,,,,,,,,1995,Town Highway,6/22/2011,Round,Plastic Smooth,Rip-rap,18,18,40,Good,No
39b97699-8942-4465-94e1-98ce074e9ee7,RIPTON,1,43.97823397,-73.03327657,,,,,,,,,1973,Town Highway,8/15/2014,Round,Plastic Smooth,Concrete,36,36,50,Good,Yes
51dfe31e-7df3-45c8-a967-98dcdf94ee9c,ANDOVER,1,43.28034135,-72.69628011,,,,,,,,,2016,Town Highway,9/7/2016,Round,Steel Corrugated,Concrete,72,72,60,Excellent,No
